_id,slot,defense,max_defense,fire_res,thunder_res,dragon_res,water_res,ice_res,gender,hunter_type,num_slots
1441952,Arms,26,46,-3,-1,2,1,3,2,0,2
1441953,Arms,13,33,-3,-1,2,1,4,2,1,2
1441954,Arms,24,44,3,1,-1,-3,0,2,0,0
1441955,Arms,12,32,4,1,-1,-3,0,2,1,0
1441956,Arms,24,44,-2,-1,-2,2,2,0,0,0
1441957,Arms,12,32,-2,-1,-2,3,2,0,1,0
1441958,Arms,24,44,2,-3,0,0,-2,2,0,0
1441959,Arms,12,32,4,-3,0,0,-2,2,1,0
1441960,Arms,24,44,2,-3,-2,0,0,0,0,1
1441961,Arms,12,32,4,-3,-2,0,0,0,1,1
1441962,Arms,26,46,-1,3,2,-1,0,0,0,1
1441963,Arms,13,33,-1,4,2,-1,0,0,1,1
1441964,Arms,24,44,2,0,0,-4,-2,0,0,0
1441965,Arms,12,32,2,0,0,-3,-2,0,1,0
1441966,Arms,26,46,-2,0,-4,2,2,0,0,0
1441967,Arms,26,46,-2,0,-4,2,2,0,0,0
1441968,Arms,13,33,-2,0,-3,2,2,0,1,0
1441969,Arms,13,33,-2,0,-3,2,2,0,1,0
1441970,Arms,26,46,-1,-2,-3,2,3,0,0,0
1441971,Arms,13,33,-1,-2,-3,2,5,0,1,0
1441972,Arms,26,46,-5,0,-3,1,2,0,0,0
1441973,Arms,13,33,-4,0,-3,1,2,0,1,0
1441974,Arms,26,46,4,1,-3,-4,-1,0,0,0
1441975,Arms,13,33,4,1,-3,-3,-1,0,1,0
1441976,Arms,26,46,-1,-1,-2,-1,-1,2,0,1
1441977,Arms,13,33,-1,-1,-1,-1,-1,2,1,1
1441978,Arms,24,44,2,2,-5,2,2,0,0,0
1441979,Arms,12,32,2,2,-4,2,2,0,1,0
1441980,Arms,22,42,1,1,1,1,1,0,0,0
1441981,Arms,11,31,1,1,2,1,1,0,1,0
1441982,Arms,20,40,0,0,0,0,0,0,0,1
1441983,Arms,10,30,0,0,0,0,0,0,1,1
1441984,Arms,20,40,0,0,0,0,0,0,0,1
1441985,Arms,10,30,0,0,0,0,0,1,1,1
1441986,Arms,20,40,0,0,0,0,0,0,0,1
1441987,Arms,10,30,0,0,0,0,0,1,1,1
1441988,Arms,20,40,0,0,0,0,0,1,0,1
1441989,Arms,10,30,0,0,0,0,0,1,1,1
1441990,Arms,10,30,-2,-2,0,-2,-2,2,2,0
1441991,Arms,22,42,1,1,1,1,1,2,0,0
1441992,Arms,11,31,1,1,1,1,1,2,1,0
1441993,Arms,24,40,0,0,0,0,0,0,0,1
1441994,Arms,24,40,0,1,0,0,0,0,0,1
1441995,Arms,26,42,0,0,0,1,0,2,0,1
1441996,Arms,13,29,0,0,0,2,0,2,1,1
1441997,Arms,26,42,1,0,0,0,0,2,0,1
1441998,Arms,13,29,2,0,0,0,0,2,1,1
1441999,Arms,26,42,-1,0,0,0,2,2,0,2
1442000,Arms,13,29,-1,0,0,0,4,2,1,2
1442001,Arms,26,42,0,1,0,0,0,0,0,1
1442002,Arms,13,29,0,2,0,0,0,0,1,1
1442004,Arms,26,42,0,0,0,0,0,0,0,1
1442005,Arms,13,29,0,0,0,0,0,0,1,1
1442006,Arms,22,38,0,0,0,0,0,0,0,0
1442007,Arms,11,27,0,0,0,0,0,0,1,0
1442008,Arms,30,46,0,0,0,0,-1,0,0,2
1442009,Arms,15,31,0,0,0,0,-1,0,1,2
1442016,Arms,32,48,0,1,0,1,0,2,0,0
1442017,Arms,16,32,0,1,0,1,0,2,1,0
1442018,Arms,28,44,0,1,0,1,0,2,0,1
1442019,Arms,14,30,0,1,0,1,0,2,1,1
1442020,Arms,36,52,1,-2,0,2,0,2,0,0
1442021,Arms,18,34,1,-2,0,3,0,2,1,0
1442022,Arms,32,48,1,-2,0,2,0,2,0,0
1442023,Arms,16,32,1,-2,0,3,0,2,1,0
1442028,Arms,36,52,-3,0,0,1,2,0,0,1
1442029,Arms,18,34,-3,0,0,2,3,0,1,1
1442030,Arms,34,50,-1,-1,0,3,0,2,0,1
1442031,Arms,17,33,-1,-1,0,4,0,2,1,1
1442032,Arms,32,48,-1,2,0,0,3,2,0,0
1442033,Arms,16,32,-1,3,0,0,4,2,1,0
1442039,Arms,20,36,1,1,1,2,1,2,0,0
1442040,Arms,10,26,1,1,1,3,1,2,1,0
1442041,Arms,20,36,1,2,1,1,1,2,0,0
1442042,Arms,10,26,1,3,1,1,1,2,1,0
1442043,Arms,20,36,2,1,1,1,1,0,0,0
1442044,Arms,10,26,3,1,1,1,1,0,1,0
1442045,Arms,20,36,1,1,2,1,1,0,0,0
1442046,Arms,10,26,1,1,3,1,1,0,1,0
1442047,Arms,22,38,0,0,0,1,0,2,0,1
1442048,Arms,11,27,0,0,0,1,0,2,1,1
1442049,Arms,22,38,0,1,0,0,0,2,0,0
1442050,Arms,11,27,0,1,0,0,0,2,1,0
1442051,Arms,22,38,0,0,0,0,1,2,0,0
1442052,Arms,11,27,0,0,0,0,1,2,1,0
1442053,Arms,19,35,0,0,0,0,0,2,2,1
1442054,Arms,32,48,2,0,0,0,-2,0,0,2
1442055,Arms,16,32,3,0,0,0,-2,0,1,2
1442056,Arms,28,44,-2,0,0,0,0,0,0,1
1442057,Arms,14,30,-2,0,0,0,0,0,1,1
1442062,Arms,30,46,-2,0,0,0,0,2,0,2
1442063,Arms,15,31,-2,1,1,1,1,2,1,2
1442064,Arms,30,46,0,0,0,0,-2,0,0,2
1442065,Arms,15,31,0,1,0,1,-2,0,1,2
1442066,Arms,30,46,0,-1,0,0,2,2,0,1
1442067,Arms,15,31,0,-1,0,0,3,2,1,1
1442068,Arms,32,48,0,1,0,0,-2,0,0,1
1442069,Arms,16,32,1,2,0,0,-2,0,1,1
1442070,Arms,36,52,0,1,0,0,-2,2,0,1
1442071,Arms,18,34,1,2,0,0,-2,2,1,1
1442072,Arms,34,50,2,-1,0,-1,0,0,0,1
1442073,Arms,17,33,3,-1,0,-1,0,0,1,1
1442074,Arms,38,54,2,-1,0,-1,0,2,0,1
1442075,Arms,19,35,3,-1,0,-1,0,2,1,1
1442076,Arms,32,48,-2,1,2,1,1,0,0,2
1442077,Arms,16,32,-2,2,3,2,2,0,1,2
1442078,Arms,36,52,-2,1,2,1,1,2,0,0
1442079,Arms,18,34,-2,2,3,2,2,2,1,0
1442080,Arms,36,52,-1,-1,4,-1,-1,2,0,2
1442081,Arms,18,34,-1,-1,6,-1,-1,2,1,2
1442082,Arms,40,56,-1,-1,4,-1,-1,2,0,1
1442083,Arms,20,36,-1,-1,6,-1,-1,2,1,1
1442084,Arms,32,48,-1,-1,4,-1,-1,2,0,0
1442085,Arms,16,32,-1,-1,6,-1,-1,2,1,0
1442086,Arms,32,48,-2,0,2,0,0,0,0,2
1442087,Arms,16,32,-2,1,3,1,1,0,1,2
1442088,Arms,40,56,0,1,1,1,1,0,0,0
1442089,Arms,20,36,0,2,2,2,2,0,1,0
1442090,Arms,36,52,0,-2,0,2,1,2,0,2
1442091,Arms,18,34,0,-2,0,3,1,2,1,2
1442093,Arms,38,54,-2,-2,0,0,0,0,0,0
1442094,Arms,19,35,-2,-2,0,0,0,0,1,0
1442095,Arms,42,58,2,0,0,0,-3,0,0,1
1442096,Arms,21,37,2,0,0,0,-3,0,1,1
1442097,Arms,46,62,2,0,0,0,-3,2,0,0
1442098,Arms,23,39,2,0,0,0,-3,2,1,0
1442099,Arms,44,60,3,0,0,-1,-3,0,0,0
1442100,Arms,22,38,4,0,0,-1,-3,0,1,0
1442101,Arms,44,60,-2,-1,1,2,0,0,0,0
1442102,Arms,22,38,-2,-1,1,3,0,0,1,0
1442103,Arms,40,56,-3,0,0,1,3,0,0,1
1442104,Arms,20,36,-3,0,0,1,4,0,1,1
1442105,Arms,46,62,-3,4,0,1,-1,0,0,1
1442106,Arms,23,39,-3,5,0,1,-1,0,1,1
1442107,Arms,42,58,-3,4,0,1,-1,2,0,1
1442108,Arms,21,37,-3,5,0,1,-1,2,1,1
1442109,Arms,46,62,2,-1,1,-3,0,0,0,0
1442110,Arms,23,39,3,-1,1,-3,0,0,1,0
1442111,Arms,48,64,-1,-3,1,3,0,0,0,2
1442112,Arms,24,40,-1,-3,1,4,0,0,1,2
1442113,Arms,52,68,-1,-3,1,3,0,2,0,1
1442114,Arms,26,42,-1,-3,1,4,0,2,1,1
1442115,Arms,44,60,-1,-3,1,3,0,2,0,0
1442116,Arms,22,38,-1,-3,1,4,0,2,1,0
1442117,Arms,46,62,2,0,1,-3,-1,0,0,1
1442118,Arms,23,39,3,0,1,-3,-1,0,1,1
1442119,Arms,46,62,-3,-1,0,4,0,0,0,0
1442120,Arms,23,39,-3,-1,0,5,0,0,1,0
1442121,Arms,42,58,-3,-1,0,4,0,0,0,0
1442122,Arms,21,37,-3,-1,0,5,0,0,1,0
1442123,Arms,44,60,0,0,0,0,0,0,0,0
1442124,Arms,22,38,0,0,0,0,0,0,1,0
1442125,Arms,40,56,-1,-1,0,0,-1,0,0,0
1442126,Arms,20,36,-1,-1,0,0,-1,0,1,0
1442127,Arms,36,52,-1,-1,0,0,-1,0,0,0
1442128,Arms,18,34,-1,-1,0,0,-1,2,1,0
1442129,Arms,44,60,1,-1,0,-1,0,0,0,1
1442130,Arms,22,38,2,-1,0,-1,0,0,1,1
1442131,Arms,48,64,-1,1,0,-1,0,0,0,0
1442132,Arms,24,40,-1,2,0,-1,0,0,1,0
1442133,Arms,44,60,-1,1,0,-1,0,2,0,0
1442134,Arms,22,38,-1,2,0,-1,0,2,1,0
1442135,Arms,46,62,0,2,0,-1,-1,0,0,0
1442136,Arms,23,39,0,3,0,-1,-1,0,1,0
1442137,Arms,42,58,0,2,0,-1,-1,2,0,1
1442138,Arms,21,37,0,3,0,-1,-1,2,1,1
1442141,Arms,48,64,-1,-1,-1,4,-1,0,0,1
1442142,Arms,24,40,-1,-1,-1,5,-1,0,1,1
1442143,Arms,50,66,2,2,3,-2,-2,0,0,1
1442144,Arms,25,41,3,2,4,-2,-2,0,1,1
1442145,Arms,50,66,2,2,3,-2,-2,0,0,1
1442146,Arms,25,41,3,2,4,-2,-2,0,1,1
1442147,Arms,48,64,2,1,0,1,-1,2,0,2
1442148,Arms,24,40,3,1,0,1,-1,2,1,2
1442149,Arms,44,60,2,1,0,1,-1,2,0,2
1442150,Arms,22,38,3,1,0,1,-1,2,1,2
1442151,Arms,46,62,0,-2,0,3,-1,2,0,1
1442152,Arms,23,39,0,-2,0,4,-1,2,1,1
1442153,Arms,48,64,-2,3,2,0,-2,0,0,0
1442154,Arms,24,40,-2,3,3,0,-2,0,1,0
1442155,Arms,48,64,-2,3,2,0,-2,0,0,0
1442156,Arms,24,40,-2,3,3,0,-2,0,1,0
1442157,Arms,44,60,2,0,-2,0,2,2,0,0
1442158,Arms,22,38,4,0,-2,0,2,2,1,0
1442159,Arms,48,64,3,-1,3,-1,-1,2,0,0
1442160,Arms,24,40,4,-1,3,-1,-1,2,1,0
1442161,Arms,48,64,3,-1,3,-1,-1,1,0,0
1442162,Arms,24,40,4,-1,3,-1,-1,1,1,0
1442163,Arms,44,60,-2,1,0,-2,1,2,0,1
1442164,Arms,22,38,-1,1,0,-2,1,2,1,1
1442165,Arms,46,62,-2,-4,0,3,4,0,0,0
1442166,Arms,23,39,-2,-4,0,3,5,0,1,0
1442167,Arms,50,66,-4,4,1,1,2,0,0,2
1442168,Arms,25,41,-4,5,1,1,2,0,1,2
1442169,Arms,46,62,-4,4,1,1,2,2,0,1
1442170,Arms,23,39,-4,5,1,1,2,2,1,1
1442171,Arms,50,66,3,-2,-3,0,0,0,0,0
1442172,Arms,25,41,4,-2,-3,0,0,0,1,0
1442173,Arms,54,70,3,-2,-3,0,0,0,0,1
1442174,Arms,27,43,4,-2,-3,0,0,0,1,1
1442175,Arms,46,62,3,-2,-3,0,0,2,0,1
1442176,Arms,23,39,4,-2,-3,0,0,2,1,1
1442177,Arms,50,66,2,-1,1,0,-3,0,0,1
1442178,Arms,25,41,3,-1,1,0,-3,0,1,1
1442179,Arms,52,68,-2,-4,1,4,2,0,0,0
1442180,Arms,26,42,-2,-4,1,5,2,0,1,0
1442181,Arms,50,66,-4,0,0,1,4,0,0,1
1442182,Arms,25,41,-4,0,0,1,5,0,1,1
1442183,Arms,54,70,-4,0,0,1,4,2,0,1
1442184,Arms,27,43,-4,0,0,1,5,2,1,1
1442185,Arms,56,72,4,0,1,-4,0,2,0,1
1442186,Arms,28,44,5,0,1,-4,0,2,1,1
1442187,Arms,60,76,4,0,1,-4,0,0,0,1
1442188,Arms,30,46,5,0,1,-4,0,0,1,1
1442189,Arms,48,64,1,-1,0,2,-1,0,0,1
1442190,Arms,24,40,2,-1,0,2,-1,0,1,1
1442191,Arms,52,68,1,-1,0,2,-1,2,0,1
1442192,Arms,26,42,2,-1,0,2,-1,2,1,1
1442193,Arms,44,60,1,-1,0,2,-1,2,0,0
1442194,Arms,22,38,2,-1,0,2,-1,2,1,0
1442195,Arms,56,72,1,0,1,-1,-3,0,0,0
1442196,Arms,28,44,1,1,1,-1,-3,0,1,0
1442197,Arms,40,56,-2,-3,1,1,1,0,0,2
1442198,Arms,20,36,-2,-2,1,1,1,0,1,2
1442199,Arms,56,72,2,2,0,-1,0,0,0,1
1442200,Arms,28,44,3,2,0,-1,0,0,1,1
1442202,Arms,64,80,3,0,-2,-4,-1,0,0,2
1442203,Arms,32,48,4,0,-2,-4,-1,0,1,2
1442204,Arms,50,66,3,3,3,3,3,0,0,0
1442205,Arms,25,41,3,3,4,3,3,0,1,0
1442206,Arms,50,66,0,0,0,0,0,0,0,1
1442207,Arms,25,41,0,0,0,0,0,2,1,1
1442208,Arms,54,70,0,0,0,0,0,2,0,1
1442209,Arms,27,43,0,0,0,0,0,2,1,1
1442210,Arms,48,64,0,0,0,0,0,0,0,1
1442211,Arms,24,40,0,0,0,0,0,0,1,1
1442212,Arms,48,64,0,0,0,0,0,0,0,1
1442213,Arms,24,40,0,0,0,0,0,0,1,1
1442214,Arms,15,31,-2,-2,0,-2,-2,2,2,1
1442215,Arms,52,68,-2,-2,2,4,3,2,0,2
1442216,Arms,26,42,-2,-2,2,5,3,2,1,1
1442218,Arms,48,62,0,0,0,0,0,0,0,0
1442219,Arms,24,38,1,1,1,1,1,0,1,0
1442220,Arms,54,68,-2,0,4,0,0,0,0,0
1442221,Arms,27,41,-2,0,5,0,0,0,1,0
1442222,Arms,60,74,-1,-3,-1,2,1,2,0,0
1442223,Arms,30,44,-1,-3,-1,2,1,2,1,0
1442224,Arms,56,70,-1,-3,-1,2,1,2,0,0
1442225,Arms,28,42,-1,-3,-1,2,1,2,1,0
1442232,Arms,60,74,1,-2,3,-2,2,0,0,0
1442233,Arms,30,44,3,-2,3,-2,2,0,1,0
1442234,Arms,56,70,1,-2,3,-2,2,2,0,1
1442235,Arms,28,42,3,-2,3,-2,2,2,1,1
1442236,Arms,60,74,-3,-2,5,4,-2,0,0,0
1442237,Arms,30,44,-3,-2,6,4,-2,0,1,0
1442238,Arms,58,72,4,-2,-4,0,0,0,0,1
1442239,Arms,29,43,5,-2,-4,0,0,0,1,1
1442240,Arms,62,76,4,-2,-4,0,0,0,0,0
1442241,Arms,31,45,5,-2,-4,0,0,0,1,0
1442242,Arms,54,68,4,-2,-4,0,0,2,0,1
1442243,Arms,27,41,5,-2,-4,0,0,2,1,1
1442244,Arms,58,72,-3,4,-2,2,-1,0,0,0
1442245,Arms,29,43,-3,5,-2,2,-1,0,1,0
1442246,Arms,54,68,-3,4,-2,2,-1,2,0,0
1442247,Arms,27,41,-3,5,-2,2,-1,2,1,0
1442248,Arms,58,72,0,4,1,-1,-4,0,0,0
1442249,Arms,29,43,0,5,1,-1,-4,0,1,0
1442250,Arms,62,76,0,4,1,-1,-4,0,0,1
1442251,Arms,31,45,0,5,1,-1,-4,0,1,1
1442252,Arms,50,64,0,-3,-1,2,1,2,0,1
1442253,Arms,25,39,0,-2,-1,2,1,2,1,1
1442254,Arms,58,72,0,3,2,-2,-3,2,0,1
1442255,Arms,29,43,0,4,2,-2,-3,2,1,1
1442256,Arms,66,80,-3,-1,2,1,3,2,0,2
1442257,Arms,33,47,-3,-1,2,1,4,2,1,2
1442258,Arms,60,74,3,1,-1,-3,0,2,0,0
1442259,Arms,30,44,4,1,-1,-3,0,2,1,0
1442260,Arms,60,74,4,0,0,-4,-1,0,0,2
1442261,Arms,30,44,6,0,0,-4,-1,0,1,2
1442262,Arms,60,74,-2,-1,-2,2,2,0,0,0
1442263,Arms,30,44,-2,-1,-2,3,2,0,1,0
1442264,Arms,64,78,-2,-1,-2,2,2,0,0,0
1442265,Arms,32,46,-2,-1,-2,3,2,0,1,0
1442266,Arms,56,70,-2,-1,-2,2,2,2,0,1
1442267,Arms,28,42,-2,-1,-2,3,2,2,1,1
1442268,Arms,60,74,2,-3,0,0,-2,2,0,0
1442269,Arms,30,44,4,-3,0,0,-2,2,1,0
1442270,Arms,66,80,-3,1,1,2,-2,0,0,0
1442271,Arms,33,47,-2,1,1,2,-2,0,1,0
1442272,Arms,60,74,2,-3,-2,0,0,0,0,1
1442273,Arms,30,44,4,-3,-2,0,0,0,1,1
1442274,Arms,64,78,2,-3,-2,0,0,0,0,1
1442275,Arms,32,46,4,-3,-2,0,0,0,1,1
1442276,Arms,56,70,2,-3,-2,0,0,2,0,2
1442277,Arms,28,42,4,-3,-2,0,0,2,1,2
1442278,Arms,64,78,-1,3,2,-1,0,0,0,1
1442279,Arms,32,46,-1,4,2,-1,0,0,1,1
1442280,Arms,60,74,-1,3,2,-1,0,2,0,0
1442281,Arms,30,44,-1,4,2,-1,0,2,1,0
1442282,Arms,62,76,2,0,0,-4,-2,0,0,1
1442283,Arms,31,45,2,0,0,-3,-2,0,1,1
1442284,Arms,66,80,2,0,0,-4,-2,0,0,0
1442285,Arms,33,47,2,0,0,-3,-2,0,1,0
1442286,Arms,66,80,2,3,2,1,-5,0,0,0
1442287,Arms,33,47,2,3,2,1,-4,0,1,0
1442288,Arms,66,80,0,-4,-4,0,0,0,0,1
1442289,Arms,33,47,0,-3,-4,0,0,0,1,1
1442290,Arms,50,64,0,0,0,0,0,0,0,1
1442291,Arms,25,39,0,0,0,0,0,2,1,1
1442292,Arms,50,64,0,0,0,0,0,0,0,1
1442293,Arms,25,39,0,0,0,0,0,1,1,1
1442294,Arms,50,64,0,0,0,0,0,2,0,1
1442295,Arms,25,39,0,0,0,0,0,2,1,1
1442296,Arms,50,64,0,0,0,0,0,2,0,1
1442297,Arms,25,39,0,0,0,0,0,2,1,1
1442298,Arms,50,64,0,0,0,0,0,0,0,1
1442299,Arms,25,39,0,0,0,0,0,1,1,1
1442300,Arms,50,64,0,0,0,0,0,1,0,0
1442301,Arms,25,39,0,0,0,0,0,1,1,0
1442302,Arms,50,64,0,0,0,0,0,0,0,1
1442303,Arms,25,39,0,0,0,0,0,0,1,1
1442304,Arms,15,29,0,0,0,0,0,0,2,3
1442307,Arms,50,64,0,0,0,0,0,1,0,1
1442308,Arms,25,39,0,0,0,0,0,1,1,1
1442309,Arms,50,64,0,0,0,0,0,2,0,0
1442310,Arms,25,39,0,0,0,0,0,2,1,0
1442311,Arms,50,64,0,0,0,0,0,1,0,0
1442312,Arms,25,39,0,0,0,0,0,1,1,0
1442313,Arms,50,64,0,0,0,0,0,0,0,0
1442314,Arms,25,39,0,0,0,0,0,0,1,0
1442315,Arms,56,70,1,1,1,1,1,2,0,0
1442316,Arms,28,42,1,1,1,1,1,2,1,0
1442318,Arms,50,64,0,0,0,0,0,2,0,1
1442319,Arms,25,39,0,0,0,0,0,2,1,1
1442320,Arms,56,70,0,0,0,0,0,0,0,1
1442321,Arms,28,42,0,0,0,0,0,0,1,1
1442322,Arms,56,70,2,2,1,-1,-1,0,0,0
1442323,Arms,28,42,2,2,2,-1,-1,0,1,0
1442324,Arms,60,74,2,2,1,-1,-1,2,0,1
1442325,Arms,30,44,2,2,2,-1,-1,2,1,1
1442326,Arms,66,80,2,-2,2,2,-2,2,0,1
1442327,Arms,33,47,2,-2,3,2,-2,2,1,1
1442328,Arms,66,80,2,2,2,-2,-2,2,0,1
1442329,Arms,33,47,3,2,2,-2,-2,2,1,1
1442330,Arms,66,80,2,2,-5,2,2,0,0,0
1442331,Arms,33,47,2,2,-5,2,3,0,1,0
1442332,Arms,66,80,-2,2,-2,2,2,2,0,0
1442333,Arms,33,47,-2,3,-2,2,2,2,1,0
1442334,Arms,64,78,4,-3,-4,0,0,2,0,0
1442335,Arms,32,46,6,-3,-4,0,0,2,1,0
1442336,Arms,64,78,5,-4,-4,0,0,2,0,1
1442337,Arms,32,46,6,-4,-4,0,0,2,1,1
1442338,Arms,64,78,2,-4,-3,0,0,2,0,1
1442339,Arms,32,46,4,-4,-3,0,0,2,1,1
1442340,Arms,68,82,-2,0,-4,2,2,0,0,2
1442341,Arms,68,82,-2,0,-4,2,2,0,0,2
1442342,Arms,34,48,-2,0,-3,2,2,0,1,2
1442343,Arms,34,48,-2,0,-3,2,2,0,1,2
1442344,Arms,72,86,-2,0,-4,2,2,0,0,2
1442345,Arms,72,86,-2,0,-4,2,2,0,0,2
1442346,Arms,36,50,-2,0,-3,2,2,0,1,2
1442347,Arms,36,50,-2,0,-3,2,2,0,1,2
1442348,Arms,64,78,-2,0,-4,2,2,2,0,0
1442349,Arms,64,78,-2,0,-4,2,2,1,0,0
1442350,Arms,32,46,-2,0,-3,2,2,2,1,0
1442351,Arms,32,46,-2,0,-3,2,2,1,1,0
1442352,Arms,72,86,-1,-2,-3,2,3,0,0,1
1442353,Arms,36,50,-1,-2,-3,2,5,0,1,1
1442354,Arms,76,90,-1,-2,-3,2,3,0,0,1
1442355,Arms,38,52,-1,-2,-3,2,5,0,1,1
1442356,Arms,68,82,-1,-2,-3,2,3,2,0,1
1442357,Arms,34,48,-1,-2,-3,2,5,2,1,1
1442358,Arms,56,70,-5,0,-3,1,2,0,0,1
1442359,Arms,28,42,-4,0,-3,1,2,0,1,1
1442360,Arms,60,74,-5,0,-3,1,2,2,0,0
1442361,Arms,30,44,-4,0,-3,1,2,2,1,0
1442362,Arms,66,80,4,1,-3,-4,-1,0,0,0
1442363,Arms,33,47,4,1,-3,-3,-1,0,1,0
1442364,Arms,70,84,4,1,-3,-4,-1,0,0,0
1442365,Arms,35,49,4,1,-3,-3,-1,0,1,0
1442366,Arms,66,80,2,-4,4,-6,0,0,0,1
1442367,Arms,33,47,2,-4,4,-5,0,0,1,1
1442368,Arms,70,84,2,-4,4,-6,0,2,0,0
1442369,Arms,35,49,2,-4,4,-5,0,2,1,0
1442370,Arms,62,76,2,-4,4,-6,0,2,0,0
1442371,Arms,31,45,2,-4,4,-5,0,2,1,0
1442372,Arms,64,78,2,-6,4,-4,0,0,0,1
1442373,Arms,32,46,2,-5,4,-4,0,0,1,1
1442374,Arms,68,82,2,-6,4,-4,0,2,0,0
1442375,Arms,34,48,2,-5,4,-4,0,2,1,0
1442376,Arms,70,84,2,3,2,1,-6,0,0,0
1442377,Arms,35,49,2,3,2,1,-5,0,1,0
1442378,Arms,70,84,-2,-5,-2,-2,-2,0,0,0
1442379,Arms,35,49,-2,-4,-2,-2,-2,0,1,1
1442380,Arms,66,80,-2,-5,-2,-2,-2,2,0,3
1442381,Arms,33,47,-2,-4,-2,-2,-2,2,1,3
1442382,Arms,74,88,4,-3,-5,0,2,0,0,0
1442383,Arms,37,51,4,-3,-4,0,2,0,1,0
1442384,Arms,70,84,4,-3,-5,0,2,2,0,1
1442385,Arms,35,49,4,-3,-4,0,2,2,1,1
1442386,Arms,80,94,-4,-3,-2,0,4,0,0,0
1442387,Arms,40,54,-4,-3,-2,0,4,0,1,0
1442388,Arms,70,84,-3,0,-5,4,0,2,0,0
1442389,Arms,35,49,-3,0,-5,5,0,2,1,0
1442390,Arms,66,80,-3,0,-5,4,0,2,0,1
1442391,Arms,33,47,-3,0,-5,5,0,2,1,1
1442392,Arms,70,84,-1,-1,-2,-1,-1,2,0,1
1442393,Arms,35,49,-1,-1,-1,-1,-1,2,1,1
1442394,Arms,70,84,0,1,-4,2,1,2,0,1
1442395,Arms,35,49,0,1,-3,2,1,2,1,1
1442396,Arms,76,90,0,0,-4,0,0,0,0,0
1442397,Arms,38,52,0,0,-4,0,0,0,1,0
1442398,Arms,72,86,0,0,-4,0,0,2,0,1
1442399,Arms,36,50,0,0,-4,0,0,2,1,1
1442400,Arms,30,44,2,2,2,2,2,0,2,0
1442407,Arms,44,60,1,1,3,1,1,2,0,0
1442408,Arms,22,38,2,2,3,2,2,2,1,0
1442409,Arms,26,46,-2,1,0,2,-1,2,0,0
1442410,Arms,13,33,-2,1,0,3,-1,2,1,0
1442411,Arms,22,42,-4,-2,0,3,4,2,0,0
1442412,Arms,11,31,-4,-2,0,3,5,2,1,0
1442413,Arms,30,50,0,-4,0,4,0,2,0,0
1442414,Arms,15,35,0,-4,0,5,0,2,1,0
1442415,Arms,30,50,4,-1,-3,0,0,2,0,0
1442416,Arms,15,35,4,-1,-3,1,1,2,1,0
1442417,Arms,52,72,3,-2,0,-3,0,2,0,0
1442418,Arms,26,46,4,-2,1,-3,1,2,1,0
1442419,Arms,44,64,-2,-3,0,1,0,2,0,0
1442420,Arms,22,42,-2,-3,1,1,1,2,1,0
1442421,Arms,70,90,4,1,-2,-4,1,2,0,0
1442422,Arms,35,55,5,1,-2,-4,1,2,1,0
1442423,Arms,66,86,2,2,0,-4,-2,2,0,0
1442424,Arms,33,53,3,3,0,-4,-2,2,1,0
1442425,Arms,68,88,5,-2,-3,0,0,2,0,0
1442426,Arms,34,54,5,-2,-3,1,1,2,1,0
1442427,Arms,68,88,0,4,1,0,-3,2,0,0
1442428,Arms,34,54,0,5,1,0,-3,2,1,0
1442429,Arms,70,90,2,-4,-2,1,1,2,0,0
1442430,Arms,35,55,3,-4,-2,1,1,2,1,0
1442431,Arms,70,90,4,1,0,-3,-2,2,0,0
1442432,Arms,35,55,4,1,0,-3,-2,2,1,0
1442452,Arms,66,80,4,4,4,4,4,2,0,0
1442453,Arms,33,47,5,5,5,5,5,2,1,0
1442454,Arms,68,82,1,1,1,1,1,2,0,1
1442455,Arms,34,48,2,2,2,2,2,2,1,1
1442456,Arms,52,66,0,0,0,0,0,2,0,0
1442457,Arms,26,40,0,0,0,0,0,2,1,0
1442458,Arms,56,70,-4,-4,-4,-4,-4,2,0,3
1442459,Arms,28,42,-3,-3,-3,-3,-3,2,1,3
1442460,Arms,54,68,0,4,1,-1,-2,2,0,1
1442461,Arms,27,41,0,5,1,-1,-2,2,1,1
1442462,Arms,24,44,1,1,1,1,1,2,0,0
1442463,Arms,12,32,2,2,2,2,2,2,1,0
1442464,Arms,56,70,1,1,1,1,1,0,0,2
1442465,Arms,28,42,2,2,2,2,2,0,1,2
1442466,Arms,64,78,0,0,0,0,0,2,0,0
1442467,Arms,32,46,0,0,0,0,0,2,1,0
1442468,Arms,52,66,1,1,1,1,1,2,0,1
1442469,Arms,26,40,2,2,2,2,2,2,1,1
1442474,Arms,64,78,2,2,2,2,2,2,0,1
1442475,Arms,32,46,3,3,3,3,3,2,1,1
1442476,Arms,64,78,4,4,-4,4,4,2,0,1
1442477,Arms,32,46,5,5,-3,5,5,2,1,0
1442478,Arms,48,62,4,4,-4,4,4,1,0,1
1442479,Arms,24,38,5,5,-3,5,5,1,1,0
1442480,Arms,66,80,2,2,2,2,2,2,0,0
1442481,Arms,33,47,3,3,3,3,3,2,1,0
1442482,Arms,66,80,2,2,2,2,2,1,0,0
1442483,Arms,33,47,3,3,3,3,3,1,1,0
1442486,Arms,14,34,-3,0,0,1,2,0,0,1
1442487,Arms,7,27,-3,0,0,2,3,0,1,1
1442488,Arms,26,46,-3,-1,2,1,3,1,0,2
