_id,parent_id,wtype,creation_cost,upgrade_cost,attack,max_attack,element,element_attack,element_2,element_2_attack,awaken,awaken_attack,defense,sharpness,affinity,horn_notes,shelling_type,phial,charges,coatings,recoil,reload_speed,rapid_fire,deviation,ammo,special_ammo,num_slots,tree_depth,final
802051,802050,Dual Blades,0,53328,230,0,Dragon,14,,0,,0,0,9.4.11.1.0.0 9.4.11.3.0.0 9.4.11.6.0.0,-25,,,,,,,,,,,,1,0,0
802052,802051,Dual Blades,0,57772,250,0,Dragon,16,,0,,0,0,7.4.12.2.0.0 7.4.12.4.0.0 7.4.12.7.0.0,-25,,,,,,,,,,,,1,0,0
802053,802052,Dual Blades,0,62216,260,0,Dragon,18,,0,,0,0,17.2.8.3.0.0 17.2.8.5.0.0 17.2.8.5.3.0,-25,,,,,,,,,,,,1,0,1
802305,802051,Dual Blades,0,280000,170,0,Dragon,6,,0,,0,0,6.4.3.2.15.0 6.4.3.2.17.0 6.4.3.2.20.0,0,,,,,,,,,,,,2,0,0
802306,802305,Dual Blades,0,308000,180,0,Dragon,7,,0,,0,0,6.4.3.2.20.0 6.4.3.2.22.0 6.4.3.2.24.1,0,,,,,,,,,,,,2,0,0
802307,802306,Dual Blades,0,336000,190,0,Dragon,8,,0,,0,0,6.4.3.2.24.1 6.4.3.2.24.1 6.4.3.2.24.1,0,,,,,,,,,,,,2,0,1
802561,0,Dual Blades,40500,0,250,0,,0,,0,,0,0,12.2.4.2.0.0 12.2.4.4.0.0 12.2.4.7.0.0,25,,,,,,,,,,,,0,0,0
802562,802561,Dual Blades,0,297000,250,0,,0,,0,,0,0,7.6.4.3.0.0 7.6.4.5.0.0 7.6.4.8.0.0,25,,,,,,,,,,,,0,0,0
802563,802562,Dual Blades,0,324000,250,0,,0,,0,,0,0,4.4.9.3.0.0 4.4.9.5.0.0 4.4.9.8.0.0,30,,,,,,,,,,,,0,0,1
802817,0,Dual Blades,40500,0,250,0,Ice,6,,0,,0,10,2.4.10.4.0.0 2.4.10.6.0.0 2.4.10.9.0.0,-25,,,,,,,,,,,,0,0,0
802818,802817,Dual Blades,0,297000,250,0,Ice,8,,0,,0,15,7.3.10.5.0.0 7.3.10.7.0.0 7.3.10.9.1.0,-25,,,,,,,,,,,,0,0,0
802819,802818,Dual Blades,0,324000,250,0,Ice,10,,0,,0,15,6.3.10.6.0.0 6.3.10.8.0.0 6.3.10.9.2.0,-20,,,,,,,,,,,,0,0,1
803073,0,Dual Blades,45000,0,200,0,Water,4,,0,,0,0,6.3.10.10.1.0 6.3.10.10.3.0 6.3.10.10.6.0,-20,,,,,,,,,,,,0,0,0
803074,803073,Dual Blades,0,330000,220,0,Water,5,,0,,0,0,3.2.17.12.1.0 3.2.17.12.3.0 3.2.17.12.6.0,-20,,,,,,,,,,,,0,0,0
803075,803074,Dual Blades,0,360000,240,0,Water,6,,0,,0,0,5.4.12.12.2.0 5.4.12.12.4.0 5.4.12.12.6.1,-20,,,,,,,,,,,,0,0,1
803329,0,Dual Blades,0,0,110,0,,0,,0,,0,0,13.2.0.0.0.0 13.4.0.0.0.0 13.7.0.0.0.0,-70,,,,,,,,,,,,0,0,0
803330,803329,Dual Blades,0,8000,110,0,,0,,0,,0,0,10.5.0.0.0.0 10.7.0.0.0.0 10.7.3.0.0.0,-70,,,,,,,,,,,,0,0,0
803331,803330,Dual Blades,0,12000,110,0,,0,,0,,0,0,9.4.2.0.0.0 9.4.4.0.0.0 9.4.7.0.0.0,-70,,,,,,,,,,,,0,0,0
803332,803331,Dual Blades,0,16000,110,0,,0,,0,,0,0,10.7.3.0.0.0 10.7.5.0.0.0 10.7.8.0.0.0,-70,,,,,,,,,,,,0,0,0
803333,803332,Dual Blades,0,56000,270,0,,0,,0,,0,0,18.3.4.0.0.0 18.3.4.2.0.0 18.3.4.2.3.0,-70,,,,,,,,,,,,0,0,1
803585,803331,Dual Blades,0,180000,80,0,Dragon,38,,0,,0,0,6.4.12.10.3.0 6.4.12.10.4.1 6.4.12.10.4.4,0,,,,,,,,,,,,2,0,0
803586,803585,Dual Blades,0,198000,90,0,Dragon,40,,0,,0,0,9.10.3.9.3.1 9.10.3.9.3.3 9.10.3.9.3.6,0,,,,,,,,,,,,2,0,0
803587,803586,Dual Blades,0,216000,100,0,Dragon,42,,0,,0,0,13.5.3.9.3.2 13.5.3.9.3.4 13.5.3.9.3.7,0,,,,,,,,,,,,2,0,1
803841,803331,Dual Blades,0,150000,170,0,Ice,35,,0,,0,0,3.6.16.5.0.0 3.6.16.7.0.0 3.6.16.8.2.0,0,,,,,,,,,,,,1,0,0
803842,803841,Dual Blades,0,165000,180,0,Ice,38,,0,,0,0,6.5.16.7.1.0 6.5.16.7.3.0 6.5.16.7.3.3,0,,,,,,,,,,,,2,0,0
803843,803842,Dual Blades,0,180000,190,0,Ice,40,,0,,0,0,11.11.5.6.2.0 11.11.5.6.3.1 11.11.5.6.3.4,0,,,,,,,,,,,,3,0,1
804097,0,Dual Blades,4500,0,100,0,Dragon,12,,0,,0,0,7.6.4.3.0.0 7.6.4.5.0.0 7.6.4.8.0.0,0,,,,,,,,,,,,0,0,0
804098,804097,Dual Blades,0,6000,120,0,Dragon,14,,0,,0,0,7.4.5.4.0.0 7.4.5.6.0.0 7.4.5.9.0.0,0,,,,,,,,,,,,0,0,0
804099,804098,Dual Blades,0,9000,130,0,Dragon,16,,0,,0,0,5.7.8.5.0.0 5.7.8.7.0.0 5.7.8.10.0.0,0,,,,,,,,,,,,0,0,0
804100,804099,Dual Blades,0,39000,170,0,Dragon,18,,0,,0,0,3.3.17.7.0.0 3.3.17.8.1.0 3.3.17.8.4.0,0,,,,,,,,,,,,0,0,0
804101,804100,Dual Blades,0,42000,200,0,Dragon,20,,0,,0,0,5.2.20.8.0.0 5.2.20.9.1.0 5.2.20.9.1.3,0,,,,,,,,,,,,0,0,1
804353,0,Dual Blades,1320,0,70,0,,0,,0,,0,0,4.4.9.3.0.0 4.4.9.5.0.0 4.4.9.8.0.0,0,,,,,,,,,,,,0,0,0
804354,804353,Dual Blades,0,1760,90,0,,0,,0,,0,0,8.1.10.6.0.0 8.1.10.8.0.0 8.1.10.11.0.0,0,,,,,,,,,,,,0,0,0
804355,804354,Dual Blades,0,2640,120,0,,0,,0,,0,0,4.6.8.7.0.0 4.6.8.9.0.0 4.6.8.12.0.0,0,,,,,,,,,,,,0,0,0
804356,804355,Dual Blades,0,11440,140,0,,0,,0,,0,0,6.4.12.8.0.0 6.4.12.10.0.0 6.4.12.10.3.0,0,,,,,,,,,,,,0,0,0
804357,804356,Dual Blades,0,12320,180,0,,0,,0,,0,0,6.4.5.15.0.0 6.4.5.16.1.0 6.4.5.16.4.0,0,,,,,,,,,,,,0,0,1
804609,804355,Dual Blades,0,3200,130,0,,0,,0,,0,0,7.4.5.9.0.0 7.4.5.11.0.0 7.4.5.14.0.0,0,,,,,,,,,,,,0,0,0
804610,804609,Dual Blades,0,35200,150,0,,0,,0,,0,0,8.7.4.11.0.0 8.7.4.13.0.0 8.7.4.14.2.0,0,,,,,,,,,,,,0,0,0
804611,804610,Dual Blades,0,38400,170,0,,0,,0,,0,0,8.4.11.10.2.0 8.4.11.10.4.0 8.4.11.10.6.1,0,,,,,,,,,,,,0,0,0
804612,804611,Dual Blades,0,41600,220,0,,0,,0,,0,0,5.3.13.10.4.0 5.3.13.10.6.0 5.3.13.10.8.1,0,,,,,,,,,,,,0,0,1
804865,0,Dual Blades,3360,0,110,0,Blastblight,7,,0,,0,15,4.4.9.8.0.0 4.4.9.10.0.0 4.4.9.13.0.0,0,,,,,,,,,,,,0,0,0
804866,804865,Dual Blades,0,4480,120,0,Blastblight,8,,0,,0,20,5.4.12.9.0.0 5.4.12.11.0.0 5.4.12.12.2.0,0,,,,,,,,,,,,0,0,0
804867,804866,Dual Blades,0,26880,150,0,Blastblight,10,,0,,0,20,8.7.4.11.0.0 8.7.4.13.0.0 8.7.4.14.2.0,0,,,,,,,,,,,,0,0,0
804868,804867,Dual Blades,0,29120,170,0,Blastblight,12,,0,,0,20,5.3.15.12.0.0 5.3.15.12.2.0 5.3.15.12.3.2,0,,,,,,,,,,,,0,0,1
805121,0,Dual Blades,4500,0,120,0,,0,,0,,0,0,6.5.11.8.0.0 6.5.11.9.1.0 6.5.11.9.4.0,35,,,,,,,,,,,,1,0,0
805122,805121,Dual Blades,0,33000,140,0,,0,,0,,0,0,12.2.4.9.3.0 12.2.4.9.5.0 12.2.4.9.8.0,40,,,,,,,,,,,,1,0,0
805123,805122,Dual Blades,0,36000,160,0,,0,,0,,0,0,12.2.4.9.8.0 12.2.4.9.10.0 12.2.4.9.10.3,40,,,,,,,,,,,,1,0,0
805124,805123,Dual Blades,0,39000,180,0,,0,,0,,0,0,6.6.4.8.10.1 6.6.4.8.10.3 6.6.4.8.10.6,40,,,,,,,,,,,,1,0,1
805377,0,Dual Blades,22500,0,160,0,Water,20,,0,,0,0,8.4.11.10.2.0 8.4.11.10.4.0 8.4.11.10.6.1,0,,,,,,,,,,,,2,0,0
805378,805377,Dual Blades,0,165000,170,0,Water,22,,0,,0,0,7.4.12.9.3.0 7.4.12.9.5.0 7.4.12.9.6.2,0,,,,,,,,,,,,2,0,0
805379,805378,Dual Blades,0,180000,200,0,Water,23,,0,,0,0,6.5.11.9.4.0 6.5.11.9.6.0 6.5.11.9.6.3,0,,,,,,,,,,,,2,0,1
805633,0,Dual Blades,3000,0,80,0,Sleep,2,,0,,0,0,9.4.11.1.0.0 9.4.11.3.0.0 9.4.11.6.0.0,25,,,,,,,,,,,,3,0,0
805634,805633,Dual Blades,0,4000,100,0,Sleep,2,,0,,0,0,7.4.12.2.0.0 7.4.12.4.0.0 7.4.12.7.0.0,30,,,,,,,,,,,,3,0,0
805635,805634,Dual Blades,0,24000,130,0,Sleep,2,,0,,0,0,3.2.17.3.0.0 3.2.17.5.0.0 3.2.17.8.0.0,35,,,,,,,,,,,,3,0,0
805636,805635,Dual Blades,0,26000,150,0,Sleep,2,,0,,0,0,6.5.16.3.0.0 6.5.16.5.0.0 6.5.16.7.1.0,40,,,,,,,,,,,,3,0,1
805889,0,Dual Blades,3000,0,90,0,Ice,2,,0,,0,20,6.5.9.0.0.0 6.5.11.0.0.0 6.5.11.3.0.0,0,,,,,,,,,,,,0,0,0
805890,805889,Dual Blades,0,4000,110,0,Ice,3,,0,,0,20,6.5.11.3.0.0 6.5.11.5.0.0 6.5.11.8.0.0,0,,,,,,,,,,,,0,0,0
805891,805890,Dual Blades,0,24000,140,0,Ice,4,,0,,0,25,15.2.8.5.0.0 15.2.8.7.0.0 15.2.8.9.1.0,0,,,,,,,,,,,,0,0,0
805892,805891,Dual Blades,0,26000,160,0,Ice,5,,0,,0,25,6.3.15.6.0.0 6.3.15.8.0.0 6.3.15.10.1.0,0,,,,,,,,,,,,0,0,1
806145,0,Dual Blades,1800,0,130,0,,0,,0,,0,0,2.5.13.0.0.0 2.5.15.0.0.0 2.5.17.1.0.0,0,,,,,,,,,,,,2,0,0
806146,806145,Dual Blades,0,2400,140,0,,0,,0,,0,0,2.5.17.1.0.0 2.5.17.3.0.0 2.5.17.6.0.0,0,,,,,,,,,,,,2,0,0
806147,806146,Dual Blades,0,14400,150,0,,0,,0,,0,0,3.3.17.2.0.0 3.3.17.4.0.0 3.3.17.7.0.0,0,,,,,,,,,,,,3,0,0
806148,806147,Dual Blades,0,15600,190,0,,0,,0,,0,0,3.2.17.3.0.0 3.2.17.5.0.0 3.2.17.8.0.0,0,,,,,,,,,,,,3,0,1
806401,806146,Dual Blades,0,75000,140,0,Fire,8,,0,,0,0,3.2.15.0.0.0 3.2.17.0.0.0 3.2.17.3.0.0,0,,,,,,,,,,,,2,0,0
806402,806401,Dual Blades,0,82500,160,0,Fire,10,,0,,0,0,6.4.12.3.0.0 6.4.12.5.0.0 6.4.12.8.0.0,0,,,,,,,,,,,,2,0,0
806403,806402,Dual Blades,0,90000,180,0,Fire,12,,0,,0,0,3.7.16.4.0.0 3.7.16.6.0.0 3.7.16.7.1.1,0,,,,,,,,,,,,3,0,1
806657,806146,Dual Blades,0,75000,140,0,Poison,8,,0,,0,0,3.2.15.0.0.0 3.2.17.0.0.0 3.2.17.3.0.0,0,,,,,,,,,,,,2,0,0
806658,806657,Dual Blades,0,82500,160,0,Poison,10,,0,,0,0,6.4.12.3.0.0 6.4.12.5.0.0 6.4.12.8.0.0,0,,,,,,,,,,,,2,0,0
806659,806658,Dual Blades,0,90000,180,0,Poison,12,,0,,0,0,3.7.16.4.0.0 3.7.16.6.0.0 3.7.16.7.1.1,0,,,,,,,,,,,,3,0,1
806913,0,Dual Blades,2160,0,100,0,,0,,0,,0,0,7.3.4.6.0.0 7.3.4.8.0.0 7.3.4.11.0.0,5,,,,,,,,,,,,2,0,0
806914,806913,Dual Blades,0,2880,120,0,,0,,0,,0,0,4.4.9.8.0.0 4.4.9.10.0.0 4.4.9.13.0.0,5,,,,,,,,,,,,2,0,0
806915,806914,Dual Blades,0,17280,140,0,,0,,0,,0,0,6.3.10.10.1.0 6.3.10.10.3.0 6.3.10.10.6.0,10,,,,,,,,,,,,2,0,0
806916,806915,Dual Blades,0,18720,150,0,,0,,0,,0,0,5.3.13.10.4.0 5.3.13.10.6.0 5.3.13.10.8.1,10,,,,,,,,,,,,2,0,1
807169,806915,Dual Blades,0,120000,150,0,,0,,0,,0,10,6.3.10.6.0.0 6.3.10.8.0.0 6.3.10.10.1.0,0,,,,,,,,,,,,3,0,0
807170,807169,Dual Blades,0,132000,160,0,,0,,0,,0,10,7.3.10.9.1.0 7.3.10.9.3.0 7.3.10.9.6.0,0,,,,,,,,,,,,3,0,0
807171,807170,Dual Blades,0,144000,170,0,,0,,0,,0,10,12.2.4.9.3.0 12.2.4.9.5.0 12.2.4.9.8.0,0,,,,,,,,,,,,3,0,1
807425,0,Dual Blades,3600,0,130,0,Dragon,12,,0,,0,0,6.3.10.6.0.0 6.3.10.8.0.0 6.3.10.10.1.0,0,,,,,,,,,,,,0,0,0
807426,807425,Dual Blades,0,26400,150,0,Dragon,14,,0,,0,0,3.3.17.7.0.0 3.3.17.8.1.0 3.3.17.8.4.0,0,,,,,,,,,,,,0,0,0
807427,807426,Dual Blades,0,28800,180,0,Dragon,16,,0,,0,0,5.7.8.10.5.0 5.7.8.10.7.0 5.7.8.10.8.2,0,,,,,,,,,,,,0,0,0
807428,807427,Dual Blades,0,31200,200,0,Dragon,18,,0,,0,0,12.2.4.9.8.0 12.2.4.9.10.0 12.2.4.9.10.3,0,,,,,,,,,,,,0,0,1
807681,0,Dual Blades,12000,0,110,0,Paralysis,8,,0,,0,0,3.7.7.2.1.0 3.7.7.2.3.0 3.7.7.2.6.0,0,,,,,,,,,,,,0,0,0
807682,807681,Dual Blades,0,88000,120,0,Paralysis,10,,0,,0,0,11.1.4.1.3.0 11.1.4.1.5.0 11.1.4.1.8.0,0,,,,,,,,,,,,0,0,0
807683,807682,Dual Blades,0,96000,130,0,Paralysis,12,,0,,0,0,11.1.4.1.8.0 11.1.4.1.10.0 11.1.4.1.13.0,0,,,,,,,,,,,,0,0,1
807937,0,Dual Blades,30000,0,80,0,Paralysis,15,,0,,0,0,13.10.5.5.2.0 13.10.5.5.4.0 13.10.5.5.4.3,0,,,,,,,,,,,,3,0,0
807938,807937,Dual Blades,0,220000,90,0,Paralysis,16,,0,,0,0,3.7.16.7.1.1 3.7.16.7.1.3 3.7.16.7.1.6,0,,,,,,,,,,,,3,0,0
807939,807938,Dual Blades,0,240000,100,0,Paralysis,18,,0,,0,0,8.12.7.4.3.1 8.12.7.4.3.3 8.12.7.4.3.6,0,,,,,,,,,,,,3,0,1
808193,0,Dual Blades,15000,0,120,0,,0,,0,,0,0,19.2.6.8.4.1 19.2.6.8.4.1 19.2.6.8.4.1,-10,,,,,,,,,,,,0,0,0
808194,808193,Dual Blades,0,110000,140,0,,0,,0,,0,0,15.2.8.9.4.2 15.2.8.9.4.2 15.2.8.9.4.2,-10,,,,,,,,,,,,0,0,0
808195,808194,Dual Blades,0,120000,150,0,,0,,0,,0,0,3.3.17.8.4.5 3.3.17.8.4.5 3.3.17.8.4.5,-10,,,,,,,,,,,,0,0,1
808449,0,Dual Blades,3000,0,140,0,,0,,0,,0,0,13.10.5.2.0.0 13.10.5.4.0.0 13.10.5.5.2.0,-30,,,,,,,,,,,,0,0,0
808450,808449,Dual Blades,0,4000,180,0,,0,,0,,0,0,17.2.8.3.0.0 17.2.8.5.0.0 17.2.8.5.3.0,-30,,,,,,,,,,,,0,0,0
808451,808450,Dual Blades,0,24000,200,0,,0,,0,,0,0,3.7.16.4.0.0 3.7.16.6.0.0 3.7.16.7.1.1,-30,,,,,,,,,,,,0,0,0
808452,808451,Dual Blades,0,26000,220,0,,0,,0,,0,0,14.8.7.6.0.0 14.8.7.6.1.1 14.8.7.6.1.4,-30,,,,,,,,,,,,0,0,1
808705,0,Dual Blades,2100,0,110,0,,0,,0,,0,0,3.5.17.5.0.0 3.5.17.7.0.0 3.5.17.10.0.0,5,,,,,,,,,,,,0,0,0
808706,808705,Dual Blades,0,2800,120,0,,0,,0,,0,0,6.3.15.6.0.0 6.3.15.8.0.0 6.3.15.10.1.0,5,,,,,,,,,,,,0,0,0
808707,808706,Dual Blades,0,4200,130,0,,0,,0,,0,0,7.4.12.7.0.0 7.4.12.9.0.0 7.4.12.9.3.0,5,,,,,,,,,,,,0,0,0
808708,808707,Dual Blades,0,18200,150,0,,0,,0,,0,0,6.5.11.8.0.0 6.5.11.9.1.0 6.5.11.9.4.0,10,,,,,,,,,,,,0,0,0
808709,808708,Dual Blades,0,19600,160,0,,0,,0,,0,0,5.3.13.9.0.0 5.3.13.10.1.0 5.3.13.10.4.0,10,,,,,,,,,,,,0,0,0
808710,808709,Dual Blades,0,21000,170,0,,0,,0,,0,0,6.3.10.10.1.0 6.3.10.10.3.0 6.3.10.10.6.0,10,,,,,,,,,,,,0,0,0
808711,808710,Dual Blades,0,22400,180,0,,0,,0,,0,0,5.4.12.12.2.0 5.4.12.12.4.0 5.4.12.12.6.1,10,,,,,,,,,,,,0,0,0
808712,808711,Dual Blades,0,23800,190,0,,0,,0,,0,0,7.4.5.15.4.0 7.4.5.15.6.0 7.4.5.15.7.2,10,,,,,,,,,,,,0,0,0
808713,808712,Dual Blades,0,25200,200,0,,0,,0,,0,0,4.6.8.12.5.0 4.6.8.12.7.0 4.6.8.12.7.3,10,,,,,,,,,,,,0,0,0
808714,808713,Dual Blades,0,26600,210,0,,0,,0,,0,0,2.4.10.13.6.0 2.4.10.13.7.1 2.4.10.13.7.4,10,,,,,,,,,,,,0,0,1
808961,0,Dual Blades,2100,0,100,0,Ice,10,,0,,0,0,8.7.4.6.0.0 8.7.4.8.0.0 8.7.4.11.0.0,5,,,,,,,,,,,,0,0,0
808962,808961,Dual Blades,0,2800,110,0,Ice,11,,0,,0,0,4.6.8.7.0.0 4.6.8.9.0.0 4.6.8.12.0.0,5,,,,,,,,,,,,0,0,0
808963,808962,Dual Blades,0,4200,130,0,Ice,12,,0,,0,0,7.4.5.9.0.0 7.4.5.11.0.0 7.4.5.14.0.0,5,,,,,,,,,,,,0,0,0
808964,808963,Dual Blades,0,18200,140,0,Ice,13,,0,,0,0,8.7.4.11.0.0 8.7.4.13.0.0 8.7.4.14.2.0,10,,,,,,,,,,,,0,0,0
808965,808964,Dual Blades,0,19600,150,0,Ice,14,,0,,0,0,4.6.8.12.0.0 4.6.8.12.2.0 4.6.8.12.5.0,10,,,,,,,,,,,,0,0,0
808966,808965,Dual Blades,0,21000,160,0,Ice,15,,0,,0,0,15.2.8.9.1.0 15.2.8.9.3.0 15.2.8.9.4.2,10,,,,,,,,,,,,0,0,0
808967,808966,Dual Blades,0,22400,170,0,Ice,16,,0,,0,0,7.7.11.8.2.0 7.7.11.8.4.0 7.7.11.8.4.3,10,,,,,,,,,,,,0,0,0
808968,808967,Dual Blades,0,23800,180,0,Ice,17,,0,,0,0,11.10.5.6.3.0 11.10.5.6.5.0 11.10.5.6.5.3,10,,,,,,,,,,,,0,0,0
808969,808968,Dual Blades,0,25200,190,0,Ice,18,,0,,0,0,8.10.6.7.4.0 8.10.6.7.5.1 8.10.6.7.5.4,10,,,,,,,,,,,,0,0,0
808970,808969,Dual Blades,0,26600,200,0,Ice,20,,0,,0,0,2.5.17.6.5.0 2.5.17.6.6.1 2.5.17.6.6.4,10,,,,,,,,,,,,0,0,1
809217,0,Dual Blades,2175,0,100,0,Water,7,,0,,0,10,3.5.17.5.0.0 3.5.17.7.0.0 3.5.17.10.0.0,5,,,,,,,,,,,,0,0,0
809218,809217,Dual Blades,0,2900,110,0,Water,8,,0,,0,10,6.3.15.6.0.0 6.3.15.8.0.0 6.3.15.10.1.0,5,,,,,,,,,,,,0,0,0
809219,809218,Dual Blades,0,4350,120,0,Water,9,,0,,0,10,8.4.11.7.0.0 8.4.11.9.0.0 8.4.11.10.2.0,5,,,,,,,,,,,,0,0,0
809220,809219,Dual Blades,0,18850,130,0,Water,10,,0,,0,10,6.4.12.8.0.0 6.4.12.10.0.0 6.4.12.10.3.0,10,,,,,,,,,,,,0,0,0
809221,809220,Dual Blades,0,20300,140,0,Water,11,,0,,0,10,5.3.13.9.0.0 5.3.13.10.1.0 5.3.13.10.4.0,10,,,,,,,,,,,,0,0,0
809222,809221,Dual Blades,0,21750,150,0,Water,12,,0,,0,10,3.2.17.12.1.0 3.2.17.12.3.0 3.2.17.12.6.0,10,,,,,,,,,,,,0,0,0
809223,809222,Dual Blades,0,23200,160,0,Water,13,,0,,0,10,8.4.11.10.2.0 8.4.11.10.4.0 8.4.11.10.6.1,10,,,,,,,,,,,,0,0,0
809224,809223,Dual Blades,0,24650,170,0,Water,14,,0,,0,10,7.4.12.9.3.0 7.4.12.9.5.0 7.4.12.9.6.2,10,,,,,,,,,,,,0,0,0
809225,809224,Dual Blades,0,26100,180,0,Water,15,,0,,0,10,6.5.11.9.4.0 6.5.11.9.6.0 6.5.11.9.6.3,10,,,,,,,,,,,,0,0,0
809226,809225,Dual Blades,0,27550,190,0,Water,16,,0,,0,10,4.6.8.12.5.0 4.6.8.12.7.0 4.6.8.12.7.3,10,,,,,,,,,,,,0,0,1
809473,0,Dual Blades,2325,0,80,0,Poison,16,,0,,0,0,4.6.8.7.0.0 4.6.8.9.0.0 4.6.8.12.0.0,5,,,,,,,,,,,,0,0,0
809474,809473,Dual Blades,0,3100,100,0,Poison,18,,0,,0,0,5.4.12.9.0.0 5.4.12.11.0.0 5.4.12.12.2.0,5,,,,,,,,,,,,0,0,0
809475,809474,Dual Blades,0,4650,110,0,Poison,19,,0,,0,0,4.6.8.12.0.0 4.6.8.12.2.0 4.6.8.12.5.0,5,,,,,,,,,,,,0,0,0
809476,809475,Dual Blades,0,20150,120,0,Poison,20,,0,,0,0,6.3.10.10.1.0 6.3.10.10.3.0 6.3.10.10.6.0,10,,,,,,,,,,,,0,0,0
809477,809476,Dual Blades,0,21700,130,0,Poison,21,,0,,0,0,3.2.17.12.1.0 3.2.17.12.3.0 3.2.17.12.6.0,10,,,,,,,,,,,,0,0,0
809478,809477,Dual Blades,0,23250,140,0,Poison,22,,0,,0,0,5.4.12.12.2.0 5.4.12.12.4.0 5.4.12.12.6.1,10,,,,,,,,,,,,0,0,0
809479,809478,Dual Blades,0,24800,150,0,Poison,23,,0,,0,0,7.4.12.9.3.0 7.4.12.9.5.0 7.4.12.9.6.2,10,,,,,,,,,,,,0,0,0
809480,809479,Dual Blades,0,26350,160,0,Poison,24,,0,,0,0,6.5.11.9.4.0 6.5.11.9.6.0 6.5.11.9.6.3,10,,,,,,,,,,,,0,0,0
809481,809480,Dual Blades,0,27900,180,0,Poison,25,,0,,0,0,4.6.8.12.5.0 4.6.8.12.7.0 4.6.8.12.7.3,10,,,,,,,,,,,,0,0,0
809482,809481,Dual Blades,0,29450,190,0,Poison,26,,0,,0,0,7.3.10.9.6.0 7.3.10.9.7.1 7.3.10.9.7.4,10,,,,,,,,,,,,0,0,1
809729,0,Dual Blades,5100,0,140,0,,0,,0,,0,0,15.2.8.9.4.2 15.2.8.9.4.2 15.2.8.9.4.2,10,,,,,,,,,,,,0,0,0
809730,809729,Dual Blades,0,37400,140,0,,0,,0,,0,0,18.2.6.7.5.2 18.2.6.7.5.2 18.2.6.7.5.2,10,,,,,,,,,,,,0,0,0
809731,809730,Dual Blades,0,40800,150,0,,0,,0,,0,0,9.7.8.8.6.2 9.7.8.8.6.2 9.7.8.8.6.2,10,,,,,,,,,,,,0,0,0
809732,809731,Dual Blades,0,44200,160,0,,0,,0,,0,0,7.4.12.9.6.2 7.4.12.9.6.2 7.4.12.9.6.2,10,,,,,,,,,,,,0,0,0
809733,809732,Dual Blades,0,47600,160,0,,0,,0,,0,0,11.10.5.6.5.3 11.10.5.6.5.3 11.10.5.6.5.3,10,,,,,,,,,,,,0,0,0
809734,809733,Dual Blades,0,51000,170,0,,0,,0,,0,0,9.4.11.7.6.3 9.4.11.7.6.3 9.4.11.7.6.3,10,,,,,,,,,,,,0,0,0
809735,809734,Dual Blades,0,54400,180,0,,0,,0,,0,0,6.5.11.9.6.3 6.5.11.9.6.3 6.5.11.9.6.3,10,,,,,,,,,,,,0,0,0
809736,809735,Dual Blades,0,57800,180,0,,0,,0,,0,0,8.10.6.7.5.4 8.10.6.7.5.4 8.10.6.7.5.4,10,,,,,,,,,,,,0,0,0
809737,809736,Dual Blades,0,61200,190,0,,0,,0,,0,0,6.4.5.16.5.4 6.4.5.16.5.4 6.4.5.16.5.4,10,,,,,,,,,,,,0,0,0
809738,809737,Dual Blades,0,64600,190,0,,0,,0,,0,0,8.2.3.17.5.5 8.2.3.17.5.5 8.2.3.17.5.5,15,,,,,,,,,,,,0,0,1
809985,0,Dual Blades,5175,0,160,0,,0,,0,,0,0,8.4.11.10.2.0 8.4.11.10.4.0 8.4.11.10.6.1,10,,,,,,,,,,,,0,0,0
809986,809985,Dual Blades,0,37950,160,0,,0,,0,,0,0,9.7.8.8.3.0 9.7.8.8.5.0 9.7.8.8.6.2,10,,,,,,,,,,,,0,0,0
809987,809986,Dual Blades,0,41400,170,0,,0,,0,,0,0,7.4.12.9.3.0 7.4.12.9.5.0 7.4.12.9.6.2,10,,,,,,,,,,,,0,0,0
809988,809987,Dual Blades,0,44850,170,0,,0,,0,,0,0,9.4.11.7.4.0 9.4.11.7.6.0 9.4.11.7.6.3,10,,,,,,,,,,,,0,0,0
809989,809988,Dual Blades,0,48300,180,0,,0,,0,,0,0,6.5.11.9.4.0 6.5.11.9.6.0 6.5.11.9.6.3,10,,,,,,,,,,,,0,0,0
809990,809989,Dual Blades,0,51750,180,0,,0,,0,,0,0,10.9.7.4.5.0 10.9.7.4.7.0 10.9.7.4.7.3,10,,,,,,,,,,,,0,0,0
809991,809990,Dual Blades,0,55200,190,0,,0,,0,,0,0,2.5.17.6.5.0 2.5.17.6.6.1 2.5.17.6.6.4,10,,,,,,,,,,,,0,0,0
809992,809991,Dual Blades,0,58650,190,0,,0,,0,,0,0,7.3.10.9.6.0 7.3.10.9.7.1 7.3.10.9.7.4,10,,,,,,,,,,,,0,0,0
809993,809992,Dual Blades,0,62100,200,0,,0,,0,,0,0,6.3.10.9.7.0 6.3.10.9.7.2 6.3.10.9.7.5,10,,,,,,,,,,,,0,0,0
809994,809993,Dual Blades,0,65550,210,0,,0,,0,,0,0,5.3.10.9.8.0 5.3.10.9.8.2 5.3.10.9.8.5,10,,,,,,,,,,,,0,0,1
810241,0,Dual Blades,5625,0,160,0,Thunder,16,,0,,0,0,3.3.17.7.0.0 3.3.17.8.1.0 3.3.17.8.4.0,5,,,,,,,,,,,,0,0,0
